avg(price),_c0,carat,cut,color,clarity,depth,table,price,x,y,z
2696.225352112676,241,0.71,Ideal,F,SI1,62.5,55.0,2788,5.71,5.65,3.55
2824.8333333333335,241,0.71,Ideal,F,SI1,62.5,55.0,2788,5.71,5.65,3.55
2657.266666666667,241,0.71,Ideal,F,SI1,62.5,55.0,2788,5.71,5.65,3.55
2544.5555555555557,242,1.01,Fair,E,I1,64.5,58.0,2788,6.29,6.21,4.03
2217.3703703703704,242,1.01,Fair,E,I1,64.5,58.0,2788,6.29,6.21,4.03
2621.194029850746,242,1.01,Fair,E,I1,64.5,58.0,2788,6.29,6.21,4.03
2380.653846153846,242,1.01,Fair,E,I1,64.5,58.0,2788,6.29,6.21,4.03
2682.741176470588,242,1.01,Fair,E,I1,64.5,58.0,2788,6.29,6.21,4.03
2175.714285714286,243,1.01,Premium,H,SI2,62.7,59.0,2788,6.31,6.22,3.93
2440.243902439024,243,1.01,Premium,H,SI2,62.7,59.0,2788,6.31,6.22,3.93
2837.3571428571427,243,1.01,Premium,H,SI2,62.7,59.0,2788,6.31,6.22,3.93
2205.1612903225805,243,1.01,Premium,H,SI2,62.7,59.0,2788,6.31,6.22,3.93
1765.7272727272727,243,1.01,Premium,H,SI2,62.7,59.0,2788,6.31,6.22,3.93
2799.5753424657532,244,0.77,Good,F,SI1,64.2,52.0,2789,5.81,5.77,3.72
2526.0545454545454,244,0.77,Good,F,SI1,64.2,52.0,2789,5.81,5.77,3.72
2696.225352112676,244,0.77,Good,F,SI1,64.2,52.0,2789,5.81,5.77,3.72
2824.8333333333335,244,0.77,Good,F,SI1,64.2,52.0,2789,5.81,5.77,3.72
2657.266666666667,244,0.77,Good,F,SI1,64.2,52.0,2789,5.81,5.77,3.72
2544.5555555555557,245,0.76,Good,E,SI1,63.7,54.0,2789,5.76,5.85,3.7
2217.3703703703704,245,0.76,Good,E,SI1,63.7,54.0,2789,5.76,5.85,3.7
2621.194029850746,245,0.76,Good,E,SI1,63.7,54.0,2789,5.76,5.85,3.7
2380.653846153846,245,0.76,Good,E,SI1,63.7,54.0,2789,5.76,5.85,3.7
2682.741176470588,245,0.76,Good,E,SI1,63.7,54.0,2789,5.76,5.85,3.7
2544.5555555555557,246,0.76,Premium,E,SI1,60.4,58.0,2789,5.92,5.94,3.58
2217.3703703703704,246,0.76,Premium,E,SI1,60.4,58.0,2789,5.92,5.94,3.58
2621.194029850746,246,0.76,Premium,E,SI1,60.4,58.0,2789,5.92,5.94,3.58
2380.653846153846,246,0.76,Premium,E,SI1,60.4,58.0,2789,5.92,5.94,3.58
2682.741176470588,246,0.76,Premium,E,SI1,60.4,58.0,2789,5.92,5.94,3.58
2544.5555555555557,247,0.76,Premium,E,SI1,61.8,58.0,2789,5.82,5.86,3.61
2217.3703703703704,247,0.76,Premium,E,SI1,61.8,58.0,2789,5.82,5.86,3.61
2621.194029850746,247,0.76,Premium,E,SI1,61.8,58.0,2789,5.82,5.86,3.61
2380.653846153846,247,0.76,Premium,E,SI1,61.8,58.0,2789,5.82,5.86,3.61
2682.741176470588,247,0.76,Premium,E,SI1,61.8,58.0,2789,5.82,5.86,3.61
1734.6666666666667,248,1.05,Very Good,J,SI2,63.2,56.0,2789,6.49,6.45,4.09
1588.7,248,1.05,Very Good,J,SI2,63.2,56.0,2789,6.49,6.45,4.09
2830.0,248,1.05,Very Good,J,SI2,63.2,56.0,2789,6.49,6.45,4.09
2311.6153846153848,248,1.05,Very Good,J,SI2,63.2,56.0,2789,6.49,6.45,4.09
1455.7142857142858,248,1.05,Very Good,J,SI2,63.2,56.0,2789,6.49,6.45,4.09
2562.730769230769,249,0.81,Ideal,G,SI2,61.6,56.0,2789,5.97,6.01,3.69
2576.157894736842,249,0.81,Ideal,G,SI2,61.6,56.0,2789,5.97,6.01,3.69
2822.0,249,0.81,Ideal,G,SI2,61.6,56.0,2789,5.97,6.01,3.69
2544.8070175438597,249,0.81,Ideal,G,SI2,61.6,56.0,2789,5.97,6.01,3.69
2594.5,249,0.81,Ideal,G,SI2,61.6,56.0,2789,5.97,6.01,3.69
2544.5555555555557,250,0.7,Ideal,E,SI1,61.6,56.0,2789,5.72,5.75,3.53
2217.3703703703704,250,0.7,Ideal,E,SI1,61.6,56.0,2789,5.72,5.75,3.53
2621.194029850746,250,0.7,Ideal,E,SI1,61.6,56.0,2789,5.72,5.75,3.53
2380.653846153846,250,0.7,Ideal,E,SI1,61.6,56.0,2789,5.72,5.75,3.53
2682.741176470588,250,0.7,Ideal,E,SI1,61.6,56.0,2789,5.72,5.75,3.53
2562.730769230769,251,0.55,Ideal,G,IF,60.9,57.0,2789,5.28,5.3,3.22
2576.157894736842,251,0.55,Ideal,G,IF,60.9,57.0,2789,5.28,5.3,3.22
2822.0,251,0.55,Ideal,G,IF,60.9,57.0,2789,5.28,5.3,3.22
2544.8070175438597,251,0.55,Ideal,G,IF,60.9,57.0,2789,5.28,5.3,3.22
2594.5,251,0.55,Ideal,G,IF,60.9,57.0,2789,5.28,5.3,3.22
2562.730769230769,252,0.81,Good,G,SI2,61.0,61.0,2789,5.94,5.99,3.64
2576.157894736842,252,0.81,Good,G,SI2,61.0,61.0,2789,5.94,5.99,3.64
2822.0,252,0.81,Good,G,SI2,61.0,61.0,2789,5.94,5.99,3.64
2544.8070175438597,252,0.81,Good,G,SI2,61.0,61.0,2789,5.94,5.99,3.64
2594.5,252,0.81,Good,G,SI2,61.0,61.0,2789,5.94,5.99,3.64
2544.5555555555557,253,0.63,Premium,E,VVS2,62.1,57.0,2789,5.48,5.41,3.38
2217.3703703703704,253,0.63,Premium,E,VVS2,62.1,57.0,2789,5.48,5.41,3.38
2621.194029850746,253,0.63,Premium,E,VVS2,62.1,57.0,2789,5.48,5.41,3.38
2380.653846153846,253,0.63,Premium,E,VVS2,62.1,57.0,2789,5.48,5.41,3.38
2682.741176470588,253,0.63,Premium,E,VVS2,62.1,57.0,2789,5.48,5.41,3.38
2544.5555555555557,254,0.63,Premium,E,VVS1,60.9,60.0,2789,5.55,5.52,3.37
2217.3703703703704,254,0.63,Premium,E,VVS1,60.9,60.0,2789,5.55,5.52,3.37
2621.194029850746,254,0.63,Premium,E,VVS1,60.9,60.0,2789,5.55,5.52,3.37
2380.653846153846,254,0.63,Premium,E,VVS1,60.9,60.0,2789,5.55,5.52,3.37
2682.741176470588,254,0.63,Premium,E,VVS1,60.9,60.0,2789,5.55,5.52,3.37
2175.714285714286,255,0.77,Premium,H,VS1,61.3,60.0,2789,5.9,5.88,3.61
2440.243902439024,255,0.77,Premium,H,VS1,61.3,60.0,2789,5.9,5.88,3.61
2837.3571428571427,255,0.77,Premium,H,VS1,61.3,60.0,2789,5.9,5.88,3.61
2205.1612903225805,255,0.77,Premium,H,VS1,61.3,60.0,2789,5.9,5.88,3.61
1765.7272727272727,255,0.77,Premium,H,VS1,61.3,60.0,2789,5.9,5.88,3.61
1734.6666666666667,256,1.05,Fair,J,SI2,65.8,59.0,2789,6.41,6.27,4.18
1588.7,256,1.05,Fair,J,SI2,65.8,59.0,2789,6.41,6.27,4.18
2830.0,256,1.05,Fair,J,SI2,65.8,59.0,2789,6.41,6.27,4.18
2311.6153846153848,256,1.05,Fair,J,SI2,65.8,59.0,2789,6.41,6.27,4.18
1455.7142857142858,256,1.05,Fair,J,SI2,65.8,59.0,2789,6.41,6.27,4.18
2562.730769230769,257,0.64,Ideal,G,IF,61.3,56.0,2790,5.54,5.58,3.41
2576.157894736842,257,0.64,Ideal,G,IF,61.3,56.0,2790,5.54,5.58,3.41
2822.0,257,0.64,Ideal,G,IF,61.3,56.0,2790,5.54,5.58,3.41
2544.8070175438597,257,0.64,Ideal,G,IF,61.3,56.0,2790,5.54,5.58,3.41
2594.5,257,0.64,Ideal,G,IF,61.3,56.0,2790,5.54,5.58,3.41
2856.1111111111113,258,0.76,Premium,I,VVS1,58.8,59.0,2790,6.0,5.94,3.51
1898.4,258,0.76,Premium,I,VVS1,58.8,59.0,2790,6.0,5.94,3.51
1878.4,258,0.76,Premium,I,VVS1,58.8,59.0,2790,6.0,5.94,3.51
2142.785714285714,258,0.76,Premium,I,VVS1,58.8,59.0,2790,6.0,5.94,3.51
1727.9761904761904,258,0.76,Premium,I,VVS1,58.8,59.0,2790,6.0,5.94,3.51
2799.5753424657532,259,0.83,Ideal,F,SI2,62.3,55.0,2790,6.02,6.05,3.76
2526.0545454545454,259,0.83,Ideal,F,SI2,62.3,55.0,2790,6.02,6.05,3.76
2696.225352112676,259,0.83,Ideal,F,SI2,62.3,55.0,2790,6.02,6.05,3.76
2824.8333333333335,259,0.83,Ideal,F,SI2,62.3,55.0,2790,6.02,6.05,3.76
2657.266666666667,259,0.83,Ideal,F,SI2,62.3,55.0,2790,6.02,6.05,3.76
2799.5753424657532,260,0.71,Premium,F,VS1,60.1,62.0,2790,5.77,5.74,3.46
2526.0545454545454,260,0.71,Premium,F,VS1,60.1,62.0,2790,5.77,5.74,3.46
2696.225352112676,260,0.71,Premium,F,VS1,60.1,62.0,2790,5.77,5.74,3.46
2824.8333333333335,260,0.71,Premium,F,VS1,60.1,62.0,2790,5.77,5.74,3.46
2657.266666666667,260,0.71,Premium,F,VS1,60.1,62.0,2790,5.77,5.74,3.46
2799.5753424657532,261,0.71,Premium,F,VS1,61.8,59.0,2790,5.73,5.69,3.53
2526.0545454545454,261,0.71,Premium,F,VS1,61.8,59.0,2790,5.73,5.69,3.53
2696.225352112676,261,0.71,Premium,F,VS1,61.8,59.0,2790,5.73,5.69,3.53
2824.8333333333335,261,0.71,Premium,F,VS1,61.8,59.0,2790,5.73,5.69,3.53
2657.266666666667,261,0.71,Premium,F,VS1,61.8,59.0,2790,5.73,5.69,3.53
2856.1111111111113,262,0.87,Very Good,I,SI1,63.6,55.8,2791,6.07,6.1,3.87
1898.4,262,0.87,Very Good,I,SI1,63.6,55.8,2791,6.07,6.1,3.87
1878.4,262,0.87,Very Good,I,SI1,63.6,55.8,2791,6.07,6.1,3.87
2142.785714285714,262,0.87,Very Good,I,SI1,63.6,55.8,2791,6.07,6.1,3.87
1727.9761904761904,262,0.87,Very Good,I,SI1,63.6,55.8,2791,6.07,6.1,3.87
2544.5555555555557,263,0.73,Ideal,E,SI1,62.2,56.0,2791,5.74,5.78,3.58
2217.3703703703704,263,0.73,Ideal,E,SI1,62.2,56.0,2791,5.74,5.78,3.58
2621.194029850746,263,0.73,Ideal,E,SI1,62.2,56.0,2791,5.74,5.78,3.58
2380.653846153846,263,0.73,Ideal,E,SI1,62.2,56.0,2791,5.74,5.78,3.58
2682.741176470588,263,0.73,Ideal,E,SI1,62.2,56.0,2791,5.74,5.78,3.58
2544.5555555555557,264,0.71,Premium,E,SI1,59.2,59.0,2792,5.83,5.86,3.46
2217.3703703703704,264,0.71,Premium,E,SI1,59.2,59.0,2792,5.83,5.86,3.46
2621.194029850746,264,0.71,Premium,E,SI1,59.2,59.0,2792,5.83,5.86,3.46
2380.653846153846,264,0.71,Premium,E,SI1,59.2,59.0,2792,5.83,5.86,3.46
2682.741176470588,264,0.71,Premium,E,SI1,59.2,59.0,2792,5.83,5.86,3.46
2544.5555555555557,265,0.71,Premium,E,SI1,61.8,59.0,2792,5.7,5.75,3.54
2217.3703703703704,265,0.71,Premium,E,SI1,61.8,59.0,2792,5.7,5.75,3.54
2621.194029850746,265,0.71,Premium,E,SI1,61.8,59.0,2792,5.7,5.75,3.54
2380.653846153846,265,0.71,Premium,E,SI1,61.8,59.0,2792,5.7,5.75,3.54
2682.741176470588,265,0.71,Premium,E,SI1,61.8,59.0,2792,5.7,5.75,3.54
2544.5555555555557,266,0.71,Ideal,E,SI1,61.3,55.0,2792,5.72,5.77,3.52
2217.3703703703704,266,0.71,Ideal,E,SI1,61.3,55.0,2792,5.72,5.77,3.52
2621.194029850746,266,0.71,Ideal,E,SI1,61.3,55.0,2792,5.72,5.77,3.52
2380.653846153846,266,0.71,Ideal,E,SI1,61.3,55.0,2792,5.72,5.77,3.52
2682.741176470588,266,0.71,Ideal,E,SI1,61.3,55.0,2792,5.72,5.77,3.52
2799.5753424657532,267,0.7,Premium,F,VS1,62.1,60.0,2792,5.71,5.65,3.53
2526.0545454545454,267,0.7,Premium,F,VS1,62.1,60.0,2792,5.71,5.65,3.53
2696.225352112676,267,0.7,Premium,F,VS1,62.1,60.0,2792,5.71,5.65,3.53
2824.8333333333335,267,0.7,Premium,F,VS1,62.1,60.0,2792,5.71,5.65,3.53
2657.266666666667,267,0.7,Premium,F,VS1,62.1,60.0,2792,5.71,5.65,3.53
2799.5753424657532,268,0.7,Premium,F,VS1,60.7,60.0,2792,5.78,5.75,3.5
2526.0545454545454,268,0.7,Premium,F,VS1,60.7,60.0,2792,5.78,5.75,3.5
2696.225352112676,268,0.7,Premium,F,VS1,60.7,60.0,2792,5.78,5.75,3.5
2824.8333333333335,268,0.7,Premium,F,VS1,60.7,60.0,2792,5.78,5.75,3.5
2657.266666666667,268,0.7,Premium,F,VS1,60.7,60.0,2792,5.78,5.75,3.5
2175.714285714286,269,0.76,Premium,H,VVS2,59.6,57.0,2792,5.91,5.86,3.51
2440.243902439024,269,0.76,Premium,H,VVS2,59.6,57.0,2792,5.91,5.86,3.51
2837.3571428571427,269,0.76,Premium,H,VVS2,59.6,57.0,2792,5.91,5.86,3.51
2205.1612903225805,269,0.76,Premium,H,VVS2,59.6,57.0,2792,5.91,5.86,3.51
1765.7272727272727,269,0.76,Premium,H,VVS2,59.6,57.0,2792,5.91,5.86,3.51
2799.5753424657532,270,0.7,Ideal,F,VS1,62.2,56.0,2792,5.73,5.68,3.55
2526.0545454545454,270,0.7,Ideal,F,VS1,62.2,56.0,2792,5.73,5.68,3.55
2696.225352112676,270,0.7,Ideal,F,VS1,62.2,56.0,2792,5.73,5.68,3.55
2824.8333333333335,270,0.7,Ideal,F,VS1,62.2,56.0,2792,5.73,5.68,3.55
2657.266666666667,270,0.7,Ideal,F,VS1,62.2,56.0,2792,5.73,5.68,3.55
2562.730769230769,271,0.79,Very Good,G,SI1,60.6,57.0,2793,5.98,6.06,3.65
2576.157894736842,271,0.79,Very Good,G,SI1,60.6,57.0,2793,5.98,6.06,3.65
2822.0,271,0.79,Very Good,G,SI1,60.6,57.0,2793,5.98,6.06,3.65
2544.8070175438597,271,0.79,Very Good,G,SI1,60.6,57.0,2793,5.98,6.06,3.65
2594.5,271,0.79,Very Good,G,SI1,60.6,57.0,2793,5.98,6.06,3.65
2544.5555555555557,272,0.7,Very Good,E,VS2,62.9,57.0,2793,5.66,5.69,3.57
2217.3703703703704,272,0.7,Very Good,E,VS2,62.9,57.0,2793,5.66,5.69,3.57
2621.194029850746,272,0.7,Very Good,E,VS2,62.9,57.0,2793,5.66,5.69,3.57
2380.653846153846,272,0.7,Very Good,E,VS2,62.9,57.0,2793,5.66,5.69,3.57
2682.741176470588,272,0.7,Very Good,E,VS2,62.9,57.0,2793,5.66,5.69,3.57
2544.5555555555557,273,0.7,Good,E,VS2,64.1,55.0,2793,5.6,5.66,3.61
2217.3703703703704,273,0.7,Good,E,VS2,64.1,55.0,2793,5.6,5.66,3.61
2621.194029850746,273,0.7,Good,E,VS2,64.1,55.0,2793,5.6,5.66,3.61
2380.653846153846,273,0.7,Good,E,VS2,64.1,55.0,2793,5.6,5.66,3.61
2682.741176470588,273,0.7,Good,E,VS2,64.1,55.0,2793,5.6,5.66,3.61
2856.1111111111113,274,0.76,Ideal,I,VS2,61.3,56.0,2793,5.87,5.91,3.61
1898.4,274,0.76,Ideal,I,VS2,61.3,56.0,2793,5.87,5.91,3.61
1878.4,274,0.76,Ideal,I,VS2,61.3,56.0,2793,5.87,5.91,3.61
2142.785714285714,274,0.76,Ideal,I,VS2,61.3,56.0,2793,5.87,5.91,3.61
1727.9761904761904,274,0.76,Ideal,I,VS2,61.3,56.0,2793,5.87,5.91,3.61
2175.714285714286,275,0.73,Ideal,H,VS2,62.7,55.0,2793,5.72,5.76,3.6
2440.243902439024,275,0.73,Ideal,H,VS2,62.7,55.0,2793,5.72,5.76,3.6
2837.3571428571427,275,0.73,Ideal,H,VS2,62.7,55.0,2793,5.72,5.76,3.6
2205.1612903225805,275,0.73,Ideal,H,VS2,62.7,55.0,2793,5.72,5.76,3.6
1765.7272727272727,275,0.73,Ideal,H,VS2,62.7,55.0,2793,5.72,5.76,3.6
2544.5555555555557,276,0.79,Very Good,E,SI1,63.2,56.0,2794,5.91,5.86,3.72
2217.3703703703704,276,0.79,Very Good,E,SI1,63.2,56.0,2794,5.91,5.86,3.72
2621.194029850746,276,0.79,Very Good,E,SI1,63.2,56.0,2794,5.91,5.86,3.72
2380.653846153846,276,0.79,Very Good,E,SI1,63.2,56.0,2794,5.91,5.86,3.72
2682.741176470588,276,0.79,Very Good,E,SI1,63.2,56.0,2794,5.91,5.86,3.72
2544.5555555555557,277,0.71,Very Good,E,VS2,60.7,56.0,2795,5.81,5.82,3.53
2217.3703703703704,277,0.71,Very Good,E,VS2,60.7,56.0,2795,5.81,5.82,3.53
2621.194029850746,277,0.71,Very Good,E,VS2,60.7,56.0,2795,5.81,5.82,3.53
2380.653846153846,277,0.71,Very Good,E,VS2,60.7,56.0,2795,5.81,5.82,3.53
2682.741176470588,277,0.71,Very Good,E,VS2,60.7,56.0,2795,5.81,5.82,3.53
2856.1111111111113,278,0.81,Premium,I,VVS2,61.9,60.0,2795,5.91,5.86,3.64
1898.4,278,0.81,Premium,I,VVS2,61.9,60.0,2795,5.91,5.86,3.64
1878.4,278,0.81,Premium,I,VVS2,61.9,60.0,2795,5.91,5.86,3.64
2142.785714285714,278,0.81,Premium,I,VVS2,61.9,60.0,2795,5.91,5.86,3.64
1727.9761904761904,278,0.81,Premium,I,VVS2,61.9,60.0,2795,5.91,5.86,3.64
2799.5753424657532,279,0.81,Ideal,F,SI2,62.6,55.0,2795,5.92,5.96,3.72
2526.0545454545454,279,0.81,Ideal,F,SI2,62.6,55.0,2795,5.92,5.96,3.72
2696.225352112676,279,0.81,Ideal,F,SI2,62.6,55.0,2795,5.92,5.96,3.72
2824.8333333333335,279,0.81,Ideal,F,SI2,62.6,55.0,2795,5.92,5.96,3.72
2657.266666666667,279,0.81,Ideal,F,SI2,62.6,55.0,2795,5.92,5.96,3.72
2799.5753424657532,280,0.72,Good,F,VS1,60.7,60.0,2795,5.74,5.72,3.48
2526.0545454545454,280,0.72,Good,F,VS1,60.7,60.0,2795,5.74,5.72,3.48
2696.225352112676,280,0.72,Good,F,VS1,60.7,60.0,2795,5.74,5.72,3.48
2824.8333333333335,280,0.72,Good,F,VS1,60.7,60.0,2795,5.74,5.72,3.48
2657.266666666667,280,0.72,Good,F,VS1,60.7,60.0,2795,5.74,5.72,3.48
2863.6666666666665,281,0.72,Premium,D,SI2,62.0,60.0,2795,5.73,5.69,3.54
2142.8571428571427,281,0.72,Premium,D,SI2,62.0,60.0,2795,5.73,5.69,3.54
2699.1428571428573,281,0.72,Premium,D,SI2,62.0,60.0,2795,5.73,5.69,3.54
2731.695652173913,281,0.72,Premium,D,SI2,62.0,60.0,2795,5.73,5.69,3.54
2393.5789473684213,281,0.72,Premium,D,SI2,62.0,60.0,2795,5.73,5.69,3.54
2856.1111111111113,282,0.72,Premium,I,IF,63.0,57.0,2795,5.72,5.7,3.6
1898.4,282,0.72,Premium,I,IF,63.0,57.0,2795,5.72,5.7,3.6
1878.4,282,0.72,Premium,I,IF,63.0,57.0,2795,5.72,5.7,3.6
2142.785714285714,282,0.72,Premium,I,IF,63.0,57.0,2795,5.72,5.7,3.6
1727.9761904761904,282,0.72,Premium,I,IF,63.0,57.0,2795,5.72,5.7,3.6
2175.714285714286,283,0.81,Premium,H,VS2,58.0,59.0,2795,6.17,6.13,3.57
2440.243902439024,283,0.81,Premium,H,VS2,58.0,59.0,2795,6.17,6.13,3.57
2837.3571428571427,283,0.81,Premium,H,VS2,58.0,59.0,2795,6.17,6.13,3.57
2205.1612903225805,283,0.81,Premium,H,VS2,58.0,59.0,2795,6.17,6.13,3.57
1765.7272727272727,283,0.81,Premium,H,VS2,58.0,59.0,2795,6.17,6.13,3.57
2562.730769230769,284,0.72,Premium,G,VS2,62.9,57.0,2795,5.73,5.65,3.58
2576.157894736842,284,0.72,Premium,G,VS2,62.9,57.0,2795,5.73,5.65,3.58
2822.0,284,0.72,Premium,G,VS2,62.9,57.0,2795,5.73,5.65,3.58
2544.8070175438597,284,0.72,Premium,G,VS2,62.9,57.0,2795,5.73,5.65,3.58
2594.5,284,0.72,Premium,G,VS2,62.9,57.0,2795,5.73,5.65,3.58
2856.1111111111113,285,1.0,Premium,I,SI2,58.2,60.0,2795,6.61,6.55,3.83
1898.4,285,1.0,Premium,I,SI2,58.2,60.0,2795,6.61,6.55,3.83
1878.4,285,1.0,Premium,I,SI2,58.2,60.0,2795,6.61,6.55,3.83
2142.785714285714,285,1.0,Premium,I,SI2,58.2,60.0,2795,6.61,6.55,3.83
1727.9761904761904,285,1.0,Premium,I,SI2,58.2,60.0,2795,6.61,6.55,3.83
2544.5555555555557,286,0.73,Good,E,SI1,63.2,58.0,2796,5.7,5.76,3.62
2217.3703703703704,286,0.73,Good,E,SI1,63.2,58.0,2796,5.7,5.76,3.62
2621.194029850746,286,0.73,Good,E,SI1,63.2,58.0,2796,5.7,5.76,3.62
2380.653846153846,286,0.73,Good,E,SI1,63.2,58.0,2796,5.7,5.76,3.62
2682.741176470588,286,0.73,Good,E,SI1,63.2,58.0,2796,5.7,5.76,3.62
2175.714285714286,287,0.81,Very Good,H,SI2,61.3,59.0,2797,5.94,6.01,3.66
2440.243902439024,287,0.81,Very Good,H,SI2,61.3,59.0,2797,5.94,6.01,3.66
2837.3571428571427,287,0.81,Very Good,H,SI2,61.3,59.0,2797,5.94,6.01,3.66
2205.1612903225805,287,0.81,Very Good,H,SI2,61.3,59.0,2797,5.94,6.01,3.66
1765.7272727272727,287,0.81,Very Good,H,SI2,61.3,59.0,2797,5.94,6.01,3.66
2544.5555555555557,288,0.81,Very Good,E,SI1,60.3,60.0,2797,6.07,6.1,3.67
2217.3703703703704,288,0.81,Very Good,E,SI1,60.3,60.0,2797,6.07,6.1,3.67
2621.194029850746,288,0.81,Very Good,E,SI1,60.3,60.0,2797,6.07,6.1,3.67
2380.653846153846,288,0.81,Very Good,E,SI1,60.3,60.0,2797,6.07,6.1,3.67
2682.741176470588,288,0.81,Very Good,E,SI1,60.3,60.0,2797,6.07,6.1,3.67
2863.6666666666665,289,0.71,Premium,D,SI1,62.7,60.0,2797,5.67,5.71,3.57
2142.8571428571427,289,0.71,Premium,D,SI1,62.7,60.0,2797,5.67,5.71,3.57
2699.1428571428573,289,0.71,Premium,D,SI1,62.7,60.0,2797,5.67,5.71,3.57
2731.695652173913,289,0.71,Premium,D,SI1,62.7,60.0,2797,5.67,5.71,3.57
2393.5789473684213,289,0.71,Premium,D,SI1,62.7,60.0,2797,5.67,5.71,3.57
2863.6666666666665,290,0.71,Premium,D,SI1,61.3,58.0,2797,5.73,5.75,3.52
2142.8571428571427,290,0.71,Premium,D,SI1,61.3,58.0,2797,5.73,5.75,3.52
2699.1428571428573,290,0.71,Premium,D,SI1,61.3,58.0,2797,5.73,5.75,3.52
2731.695652173913,290,0.71,Premium,D,SI1,61.3,58.0,2797,5.73,5.75,3.52
2393.5789473684213,290,0.71,Premium,D,SI1,61.3,58.0,2797,5.73,5.75,3.52
2863.6666666666665,291,0.71,Premium,D,SI1,61.6,60.0,2797,5.74,5.69,3.52
2142.8571428571427,291,0.71,Premium,D,SI1,61.6,60.0,2797,5.74,5.69,3.52
2699.1428571428573,291,0.71,Premium,D,SI1,61.6,60.0,2797,5.74,5.69,3.52
2731.695652173913,291,0.71,Premium,D,SI1,61.6,60.0,2797,5.74,5.69,3.52
2393.5789473684213,291,0.71,Premium,D,SI1,61.6,60.0,2797,5.74,5.69,3.52
2799.5753424657532,292,0.57,Ideal,F,VVS2,61.9,55.0,2797,5.34,5.35,3.31
2526.0545454545454,292,0.57,Ideal,F,VVS2,61.9,55.0,2797,5.34,5.35,3.31
2696.225352112676,292,0.57,Ideal,F,VVS2,61.9,55.0,2797,5.34,5.35,3.31
2824.8333333333335,292,0.57,Ideal,F,VVS2,61.9,55.0,2797,5.34,5.35,3.31
2657.266666666667,292,0.57,Ideal,F,VVS2,61.9,55.0,2797,5.34,5.35,3.31
2863.6666666666665,293,0.51,Ideal,D,VVS1,61.7,56.0,2797,5.12,5.16,3.17
2142.8571428571427,293,0.51,Ideal,D,VVS1,61.7,56.0,2797,5.12,5.16,3.17
2699.1428571428573,293,0.51,Ideal,D,VVS1,61.7,56.0,2797,5.12,5.16,3.17
2731.695652173913,293,0.51,Ideal,D,VVS1,61.7,56.0,2797,5.12,5.16,3.17
2393.5789473684213,293,0.51,Ideal,D,VVS1,61.7,56.0,2797,5.12,5.16,3.17
2562.730769230769,294,0.72,Ideal,G,VS2,61.9,58.0,2797,5.72,5.75,3.55
2576.157894736842,294,0.72,Ideal,G,VS2,61.9,58.0,2797,5.72,5.75,3.55
2822.0,294,0.72,Ideal,G,VS2,61.9,58.0,2797,5.72,5.75,3.55
2544.8070175438597,294,0.72,Ideal,G,VS2,61.9,58.0,2797,5.72,5.75,3.55
2594.5,294,0.72,Ideal,G,VS2,61.9,58.0,2797,5.72,5.75,3.55
2175.714285714286,295,0.74,Ideal,H,VS1,61.8,58.0,2797,5.77,5.81,3.58
2440.243902439024,295,0.74,Ideal,H,VS1,61.8,58.0,2797,5.77,5.81,3.58
2837.3571428571427,295,0.74,Ideal,H,VS1,61.8,58.0,2797,5.77,5.81,3.58
2205.1612903225805,295,0.74,Ideal,H,VS1,61.8,58.0,2797,5.77,5.81,3.58
1765.7272727272727,295,0.74,Ideal,H,VS1,61.8,58.0,2797,5.77,5.81,3.58
2175.714285714286,296,0.74,Ideal,H,VS1,61.6,56.0,2797,5.81,5.82,3.58
2440.243902439024,296,0.74,Ideal,H,VS1,61.6,56.0,2797,5.81,5.82,3.58
2837.3571428571427,296,0.74,Ideal,H,VS1,61.6,56.0,2797,5.81,5.82,3.58
2205.1612903225805,296,0.74,Ideal,H,VS1,61.6,56.0,2797,5.81,5.82,3.58
1765.7272727272727,296,0.74,Ideal,H,VS1,61.6,56.0,2797,5.81,5.82,3.58
2562.730769230769,297,0.7,Fair,G,VVS1,58.8,66.0,2797,5.81,5.9,3.44
2576.157894736842,297,0.7,Fair,G,VVS1,58.8,66.0,2797,5.81,5.9,3.44
2822.0,297,0.7,Fair,G,VVS1,58.8,66.0,2797,5.81,5.9,3.44
2544.8070175438597,297,0.7,Fair,G,VVS1,58.8,66.0,2797,5.81,5.9,3.44
2594.5,297,0.7,Fair,G,VVS1,58.8,66.0,2797,5.81,5.9,3.44
2799.5753424657532,298,0.8,Premium,F,SI2,61.0,57.0,2797,6.03,6.01,3.67
2526.0545454545454,298,0.8,Premium,F,SI2,61.0,57.0,2797,6.03,6.01,3.67
2696.225352112676,298,0.8,Premium,F,SI2,61.0,57.0,2797,6.03,6.01,3.67
2824.8333333333335,298,0.8,Premium,F,SI2,61.0,57.0,2797,6.03,6.01,3.67
2657.266666666667,298,0.8,Premium,F,SI2,61.0,57.0,2797,6.03,6.01,3.67
2544.5555555555557,299,1.01,Fair,E,SI2,67.4,60.0,2797,6.19,6.05,4.13
2217.3703703703704,299,1.01,Fair,E,SI2,67.4,60.0,2797,6.19,6.05,4.13
2621.194029850746,299,1.01,Fair,E,SI2,67.4,60.0,2797,6.19,6.05,4.13
2380.653846153846,299,1.01,Fair,E,SI2,67.4,60.0,2797,6.19,6.05,4.13
2682.741176470588,299,1.01,Fair,E,SI2,67.4,60.0,2797,6.19,6.05,4.13
